00003	00044	8
00003	00047	40
00003	00048	24
00003	00049	4
00003	00050	24
00003	00052	4
00003	00053	4
00003	00054	20
00003	00055	8
00003	00056	40
00003	00057	20
00003	00058	4
00003	00059	4
00003	00060	32
00004	00001	60
00004	00002	32
00004	00003	87
00004	00004	239
00004	00005	47
00004	00006	23
00004	00007	6
00004	00008	35
00004	00009	15
00004	00010	35
00004	00011	39
00004	00012	15
00004	00013	27
00004	00014	3
00004	00015	12
00004	00016	7
00004	00017	12
00004	00018	13
00004	00019	8
00004	00020	8
00004	00021	11
00004	00022	22
00004	00023	9
00004	00024	1
00004	00025	5
00004	00026	2
00004	00027	4
00004	00028	9
00004	00029	5
00004	00030	5
00004	00033	6
00004	00034	15
00004	00035	8
00004	00036	13
00004	00037	11
00004	00040	3
00004	00041	6
00004	00042	1
00004	00043	4
00004	00046	12
00004	00047	57
00004	00048	57
00004	00049	5
00004	00050	72
00004	00052	2
00004	00053	10
00004	00054	33
00004	00055	3
00004	00056	12
00004	00057	17
00004	00058	27
00004	00059	9
00004	00060	42
00005	00001	109
00005	00002	86
00005	00003	83
00005	00004	91
00005	00005	225
00005	00006	24
00005	00007	9
00005	00008	39
00005	00009	7
00005	00010	15
00005	00011	74
00005	00012	20
00005	00013	29
00005	00014	6
00005	00015	19
00005	00016	27
00005	00017	9
00005	00018	31
00005	00019	11
00005	00020	12
00005	00021	12
00005	00022	17
00005	00023	16
00005	00024	9
00005	00025	12
00005	00026	4
00005	00027	1
00005	00028	16
00005	00029	1
00005	00032	6
00005	00033	7
00005	00034	11
00005	00035	15
00005	00036	7
00005	00037	14
00005	00040	16
00005	00041	7
00005	00042	3
00005	00043	13
00005	00044	1
00005	00045	5
00005	00046	2
00005	00047	98
00005	00048	73
00005	00049	7
00005	00050	93
00005	00051	4
00005	00052	5
00005	00053	6
00005	00054	58
00005	00055	8
00005	00056	65
00005	00057	25
00005	00058	23
00005	00059	11
00005	00060	56
00006	00001	44
00006	00002	56
00006	00003	56
00006	00004	36
00006	00005	12
00006	00006	132
00006	00007	8
00006	00008	12
00006	00009	12
00006	00010	16
00006	00011	12
00006	00012	8
00006	00013	20
00006	00014	4
00006	00015	4
00006	00016	40
00006	00017	8
00006	00018	40
00006	00019	16
00006	00020	8
00006	00021	12
00006	00022	4
00006	00023	24
00006	00027	8
00006	00028	8
00006	00029	8
00006	00031	4
00006	00033	12
00006	00034	20
00006	00035	8
00006	00036	4
00006	00037	16
00006	00038	8
00006	00040	4
00006	00042	4
00006	00043	4
00006	00044	4
00006	00045	4
00006	00046	8
00006	00047	72
00006	00048	48
00006	00050	72
00006	00051	4
00006	00052	4
00006	00053	12
00006	00054	32
00006	00055	8
00006	00056	36
00006	00057	12
00006	00059	8
00006	00060	76
00007	00001	64
00007	00002	104
00007	00003	60
00007	00004	52
00007	00005	28
00007	00006	24
00007	00007	112
00007	00008	80
00007	00009	12
00007	00010	40
00007	00011	28
00007	00012	24
00007	00013	16
00007	00014	4
00007	00015	12
00007	00016	24
00007	00017	8
00007	00018	40
00007	00019	8
00007	00020	16
00007	00021	20
00007	00022	20
00007	00023	8
00007	00026	8
00007	00027	4
00007	00028	8
00007	00029	4
00007	00032	4
00007	00033	8
00007	00034	16
00007	00035	20
00007	00036	16
00007	00037	20
00007	00038	4
00007	00039	4
00007	00040	8
00007	00041	4
00007	00042	4
00007	00043	8
00007	00047	56
00007	00048	44
00007	00050	64
00007	00051	4
00007	00052	8
00007	00053	24
00007	00054	28
00007	00055	12
00007	00056	52
00007	00057	20
00007	00058	12
00007	00059	12
00007	00060	80
00008	00001	88
00008	00002	172
00008	00003	60
00008	00004	36
00008	00005	28
00008	00006	36
00008	00007	44
00008	00008	244
00008	00009	28
00008	00010	52
00008	00011	68
00008	00012	24
00008	00013	44
00008	00015	4
00008	00016	32
00008	00017	24
00008	00018	72
00008	00019	20
00008	00020	36
00008	00021	8
00008	00022	20
00008	00024	12
00008	00025	8
00008	00026	8
00008	00027	4
00008	00028	16
00008	00031	4
00008	00033	4
00008	00034	4
00008	00035	8
00008	00036	24
00008	00037	28
00008	00038	24
00008	00039	4
00008	00040	12
00008	00041	12
00008	00043	16
00008	00045	4
00008	00046	4
00008	00047	60
00008	00048	56
00008	00050	92
00008	00051	4
00008	00052	4
00008	00053	40
00008	00054	24
00008	00056	32
00008	00057	4
00008	00058	8
00008	00059	20
00008	00060	112
00009	00001	116
00009	00002	252
00009	00003	136
00009	00004	56
00009	00005	20
00009	00006	24
00009	00007	12
00009	00008	88
00009	00009	196
00009	00010	52
00009	00011	100
00009	00012	48
00009	00013	20
00009	00014	12
00009	00015	8
00009	00016	8
00009	00017	32
00009	00018	60
00009	00019	20
00009	00020	12
00009	00021	8
00009	00022	20
00009	00023	20
00009	00024	8
00009	00025	8
00009	00026	8
00009	00028	20
00009	00030	4
00009	00031	4
00009	00033	8
00009	00034	12
00009	00035	16
00009	00036	4
00009	00037	48
00009	00038	12
00009	00039	4
00009	00040	24
00009	00041	16
00009	00042	12
00009	00043	16
00009	00044	4
00009	00045	4
00009	00047	104
00009	00048	36
00009	00050	56
00009	00051	4
00009	00052	12
00009	00053	8
00009	00054	60
00009	00055	24
00009	00056	24
00009	00057	28
00009	00058	32
00009	00059	16
00009	00060	104
00010	00001	96
00010	00002	168
00010	00003	208
00010	00004	52
00010	00005	40
00010	00006	36
00010	00007	32
00010	00008	80
00010	00009	48
00010	00010	168
00010	00011	104
00010	00012	36
00010	00013	76
00010	00014	28
00010	00015	4
00010	00016	48
00010	00017	8
00010	00018	60
00010	00019	40
00010	00020	44
00010	00021	20
00010	00022	28
00010	00023	24
00010	00024	8
00010	00025	52
00010	00026	32
00010	00027	8
00010	00028	12
00010	00029	8
00010	00030	4
00010	00031	4
00010	00032	16
00010	00033	4
00010	00034	16
00010	00035	20
00010	00036	36
00010	00037	24
00010	00038	20
00010	00039	8
00010	00040	20
00010	00041	12
00010	00042	20
00010	00043	36
00010	00044	4
00010	00045	8
00010	00046	4
00010	00047	180
00010	00048	56
00010	00050	116
00010	00051	16
00010	00052	16
00010	00053	40
00010	00054	60
00010	00055	8
00010	00056	76
00010	00057	24
00010	00058	40
00010	00059	8
00010	00060	60
00011	00001	80
00011	00002	176
00011	00003	236
00011	00004	40
00011	00005	44
00011	00006	28
00011	00007	16
00011	00008	64
00011	00009	40
00011	00010	64
00011	00011	332
00011	00012	56
00011	00013	16
00011	00014	4
00011	00015	8
00011	00016	20
00011	00017	12
00011	00018	56
00011	00019	56
00011	00020	32
00011	00021	20
00011	00022	20
00011	00023	16
00011	00024	12
00011	00025	8
00011	00026	16
00011	00027	8
00011	00028	16
00011	00030	12
00011	00032	20
00011	00033	20
00011	00034	8
00011	00035	12
00011	00036	24
00011	00037	8
00011	00038	12
00011	00039	4
00011	00040	16
00011	00041	20
00011	00042	4
00011	00043	16
00011	00046	4
00011	00047	140
00011	00048	84
00011	00049	4
00011	00050	92
00011	00051	12
00011	00052	4
00011	00053	52
00011	00054	64
00011	00055	16
00011	00056	88
00011	00057	24
00011	00058	20
00011	00059	44
00011	00060	92
00012	00001	88
00012	00002	92
00012	00003	128
00012	00004	108
00012	00005	76
00012	00006	56
00012	00007	8
00012	00008	56
00012	00009	12
00012	00010	28
00012	00011	112
00012	00012	340
00012	00013	108
00012	00014	20
00012	00015	24
00012	00016	24
00012	00017	12
00012	00018	36
00012	00019	28
00012	00020	4
00012	00021	40
00012	00022	28
00012	00023	20
00012	00024	12
00012	00025	16
00012	00026	32
00012	00027	20
00012	00028	24
00012	00029	4
00012	00030	4
00012	00031	8
00012	00032	4
00012	00033	4
00012	00034	16
00012	00035	36
00012	00036	12
00012	00037	44
00012	00038	8
00012	00040	12
00012	00041	8
00012	00042	12
00012	00043	20
00012	00044	4
00012	00045	8
00012	00047	132
00012	00048	116
00012	00049	12
00012	00050	104
00012	00051	12
00012	00052	16
00012	00053	12
00012	00054	44
00012	00055	8
00012	00056	44
00012	00057	12
00012	00058	28
00012	00059	8
00012	00060	116
00013	00001	76
00013	00002	84
00013	00003	84
00013	00004	80
00013	00005	92
00013	00006	48
00013	00007	8
00013	00008	12
00013	00009	12
00013	00010	32
00013	00011	84
00013	00012	60
00013	00013	292
00013	00014	16
00013	00015	8
00013	00016	24
00013	00017	12
00013	00018	52
00013	00019	32
00013	00020	12
00013	00021	12
00013	00022	16
00013	00023	20
00013	00024	16
00013	00025	28
00013	00026	20
00013	00027	28
00013	00028	20
00013	00029	8
00013	00030	4
00013	00031	4
00013	00032	12
00013	00033	4
00013	00034	24
00013	00035	16
00013	00036	20
00013	00037	20
00013	00038	8
00013	00040	8
00013	00041	28
00013	00042	4
00013	00043	12
00013	00044	4
00013	00045	4
00013	00046	4
00013	00047	196
00013	00048	120
00013	00049	4
00013	00050	100
00013	00051	16
00013	00052	12
00013	00053	20
00013	00054	44
00013	00055	16
00013	00056	76
00013	00057	28
00013	00058	12
00013	00059	16
00013	00060	96
00014	00001	16
00014	00002	16
00014	00003	4
00014	00005	4
00014	00009	4
00014	00011	4
00014	00013	12
00014	00014	28
00014	00017	4
00014	00018	8
00014	00019	4
00014	00022	8
00014	00025	4
00014	00027	4
00014	00036	4
00014	00037	4
00014	00041	4
00014	00043	4
00014	00047	16
00014	00048	8
00014	00050	20
00014	00052	4
00014	00053	4
00014	00057	4
00014	00059	4
00014	00060	4
00015	00001	56
00015	00002	44
00015	00003	80
00015	00004	28
00015	00005	24
00015	00006	56
00015	00007	12
00015	00008	44
00015	00009	36
00015	00010	40
00015	00011	64
00015	00012	28
00015	00013	44
00015	00014	4
00015	00015	152
00015	00016	52
00015	00017	8
00015	00018	8
00015	00019	24
00015	00020	8
00015	00021	8
00015	00023	8
00015	00024	4
00015	00026	4
00015	00027	4
00015	00028	24
00015	00029	8
00015	00030	8
00015	00031	12
00015	00033	12
00015	00034	8
00015	00035	24
00015	00036	20
00015	00037	28
00015	00038	12
00015	00039	16
00015	00040	16
00015	00041	16
00015	00042	4
00015	00043	4
00015	00045	4
00015	00046	4
00015	00047	64
00015	00048	52
00015	00049	4
00015	00050	100
00015	00051	4
00015	00052	12
00015	00053	8
00015	00054	48
00015	00055	12
00015	00056	56
00015	00057	12
00015	00058	8
00015	00059	12
00015	00060	64
00016	00001	120
00016	00002	120
00016	00003	112
00016	00004	128
00016	00005	68
00016	00006	92
00016	00007	16
00016	00008	64
00016	00009	24
00016	00010	36
00016	00011	68
00016	00012	36
00016	00013	40
00016	00014	12
00016	00015	16
00016	00016	312
00016	00017	36
00016	00018	60
00016	00019	28
00016	00020	12
00016	00021	4
00016	00022	20
00016	00023	16
00016	00025	16
00016	00026	4
00016	00027	8
00016	00028	40
00016	00030	20
00016	00031	12
00016	00032	16
00016	00033	36
00016	00034	24
00016	00035	88
00016	00036	16
00016	00037	20
00016	00038	12
00016	00039	8
00016	00040	20
00016	00041	4
00016	00042	4
00016	00043	16
00016	00044	8
00016	00045	12
00016	00046	8
00016	00047	108
00016	00048	64
00016	00049	8
00016	00050	148
00016	00051	8
00016	00052	12
00016	00053	24
00016	00054	64
00016	00055	20
00016	00056	104
00016	00057	36
00016	00058	28
00016	00059	24
00016	00060	244
00017	00001	28
00017	00002	72
00017	00003	36
00017	00004	32
00017	00005	16
00017	00006	24
00017	00007	12
00017	00008	76
00017	00009	8
00017	00010	40
00017	00011	32
00017	00012	4
00017	00013	16
00017	00014	4
00017	00015	8
00017	00016	16
00017	00017	200
00017	00018	88
00017	00019	24
00017	00020	8
00017	00021	12
00017	00022	20
00017	00023	8
00017	00024	4
00017	00027	4
00017	00028	16
00017	00031	4
00017	00032	8
00017	00034	8
00017	00035	24
00017	00036	48
00017	00037	44
00017	00038	16
00017	00040	8
00017	00041	8
00017	00042	4
00017	00043	4
00017	00045	8
00017	00047	48
00017	00048	16
00017	00050	72
00017	00051	4
00017	00052	4
00017	00053	28
00017	00054	32
00017	00055	4
00017	00056	52
00017	00057	12
00017	00058	20
00017	00059	32
00017	00060	104
00018	00001	164
00018	00002	352
00018	00003	284
00018	00004	136
00018	00005	64
00018	00006	92
00018	00007	40
00018	00008	228
00018	00009	116
00018	00010	144
00018	00011	196
00018	00012	144
00018	00013	68
00018	00014	4
00018	00015	20
00018	00016	92
00018	00017	76
00018	00018	852
00018	00019	148
00018	00020	84
00018	00021	28
00018	00022	36
00018	00023	40
00018	00024	12
00018	00025	16
00018	00026	56
00018	00027	32
00018	00028	48
00018	00029	28
00018	00030	16
00018	00031	4
00018	00032	16
00018	00033	48
00018	00034	36
00018	00035	60
00018	00036	92
00018	00037	240
00018	00038	72
00018	00039	32
00018	00040	64
00018	00041	48
00018	00042	36
00018	00043	24
00018	00044	8
00018	00045	28
00018	00046	12
00018	00047	236
00018	00048	112
00018	00049	4
00018	00050	308
00018	00051	20
00018	00052	8
00018	00053	68
00018	00054	100
00018	00055	64
00018	00056	92
00018	00057	92
00018	00058	40
00018	00059	108
00018	00060	312
00019	00001	132
00019	00002	112
00019	00003	116
00019	00004	56
00019	00005	40
00019	00006	28
00019	00008	96
00019	00009	32
00019	00010	64
00019	00011	92
00019	00012	32
00019	00013	20
00019	00014	4
00019	00015	8
00019	00016	16
00019	00017	8
00019	00018	68
00019	00019	304
00019	00020	68
00019	00021	24
00019	00022	20
00019	00023	16
00019	00024	8
00019	00025	8
00019	00026	16
00019	00028	4
00019	00029	4
00019	00031	4
00019	00033	16
00019	00034	20
00019	00035	20
00019	00036	16
00019	00037	60
00019	00038	16
00019	00039	4
00019	00040	36
00019	00041	16
00019	00042	16
00019	00043	44
00019	00045	12
00019	00046	8
00019	00047	116
00019	00048	24
00019	00049	4
00019	00050	108
00019	00052	4
00019	00053	12
00019	00054	28
00019	00055	4
00019	00056	44
00019	00057	44
00019	00058	20
00019	00059	24
00019	00060	68
00020	00001	168
00020	00002	156
00020	00003	184
00020	00004	80
00020	00005	68
00020	00006	20
00020	00007	4
00020	00008	68
00020	00009	28
00020	00010	64
00020	00011	220
00020	00012	64
00020	00013	64
00020	00014	12
00020	00015	28
00020	00016	56
00020	00017	20
00020	00018	44
00020	00019	128
00020	00020	240
00020	00021	32
00020	00022	24
00020	00023	36
00020	00024	8
00020	00025	12
00020	00026	16
00020	00028	40
00020	00029	4
00020	00030	4
00020	00032	16
00020	00033	12
00020	00034	16
00020	00035	16
00020	00036	24
00020	00037	24
00020	00038	24
00020	00040	32
00020	00041	48
00020	00042	12
00020	00043	68
00020	00044	8
00020	00045	12
00020	00046	4
00020	00047	148
00020	00048	56
00020	00049	4
00020	00050	104
00020	00051	16
00020	00052	16
00020	00053	44
00020	00054	100
00020	00055	8
00020	00056	84
00020	00057	16
00020	00058	36
00020	00059	16
00020	00060	116
00021	00001	110
00021	00002	147
00021	00003	229
00021	00004	82
00021	00005	62
00021	00006	77
00021	00007	9
00021	00008	62
00021	00009	42
00021	00010	73
00021	00011	278
00021	00012	79
00021	00013	56
00021	00014	13
00021	00015	9
00021	00016	26
00021	00017	16
00021	00018	88
00021	00019	67
00021	00020	39
00021	00021	247
00021	00022	53
00021	00023	26
00021	00024	14
00021	00025	7
00021	00026	12
00021	00027	6
00021	00028	22
00021	00029	9
00021	00030	9
00021	00031	3
00021	00032	6
00021	00033	13
00021	00034	27
00021	00035	28
00021	00036	29
00021	00037	59
00021	00038	11
00021	00039	6
00021	00040	27
00021	00041	30
00021	00042	15
00021	00043	45
00021	00044	6
00021	00045	19
00021	00046	15
00021	00047	308
00021	00048	96
00021	00049	10
00021	00050	161
00021	00051	9
00021	00052	1
00021	00053	41
00021	00054	57
00021	00055	19
00021	00056	83
00021	00057	49
00021	00058	24
00021	00059	38
00021	00060	120
00022	00001	112
00022	00002	192
00022	00003	168
00022	00004	112
00022	00005	56
00022	00006	84
00022	00007	12
00022	00008	68
00022	00009	28
00022	00010	56
00022	00011	228
00022	00012	72
00022	00013	76
00022	00014	12
00022	00015	8
00022	00016	32
00022	00017	24
00022	00018	84
00022	00019	40
00022	00020	32
00022	00021	40
00022	00022	364
00022	00023	44
00022	00024	48
00022	00025	12
00022	00026	32
00022	00027	4
00022	00028	20
00022	00029	4
00022	00031	8
00022	00032	8
00022	00033	12
00022	00034	28
00022	00035	4
00022	00036	32
00022	00037	28
00022	00038	16
00022	00039	4
00022	00040	16
00022	00041	44
00022	00042	4
00022	00043	32
00022	00045	24
00022	00047	340
00022	00048	124
00022	00049	8
00022	00050	104
00022	00051	4
00022	00052	8
00022	00053	36
00022	00054	44
00022	00055	20
00022	00056	60
00022	00057	24
00022	00058	28
00022	00059	32
00022	00060	100
00023	00001	60
00023	00002	108
00023	00003	124
00023	00004	72
00023	00005	56
00023	00006	48
00023	00007	8
00023	00008	60
00023	00009	16
00023	00010	52
00023	00011	96
00023	00012	84
00023	00013	48
00023	00014	16
00023	00015	32
00023	00016	32
00023	00017	16
00023	00018	60
00023	00019	36
00023	00020	16
00023	00021	4
00023	00022	48
00023	00023	348
00023	00024	20
00023	00025	24
00023	00026	28
00023	00027	8
00023	00028	20
00023	00029	8
00023	00030	4
00023	00031	4
00023	00033	16
00023	00034	8
00023	00035	16
00023	00036	24
00023	00037	52
00023	00038	8
00023	00039	8
00023	00040	20
00023	00041	16
00023	00042	4
00023	00043	12
00023	00045	16
00023	00046	8
00023	00047	396
00023	00048	148
00023	00049	20
00023	00050	132
00023	00051	8
00023	00052	8
00023	00053	12
00023	00054	32
00023	00055	8
00023	00056	44
00023	00057	20
00023	00058	12
00023	00059	32
00023	00060	76
00024	00001	88
00024	00002	124
00024	00003	64
00024	00004	52
00024	00005	56
00024	00006	60
00024	00007	16
00024	00008	52
00024	00009	28
00024	00010	32
00024	00011	108
00024	00012	108
00024	00013	112
00024	00014	16
00024	00015	16
00024	00016	24
00024	00017	12
00024	00018	64
00024	00019	48
00024	00020	4
00024	00021	4
00024	00022	28
00024	00023	48
00024	00024	180
00024	00025	20
00024	00026	68
00024	00027	16
00024	00028	36
00024	00029	8
00024	00031	4
00024	00032	8
00024	00033	16
00024	00034	28
00024	00035	28
00024	00036	24
00024	00037	36
00024	00038	20
00024	00040	16
00024	00041	20
00024	00042	20
00024	00043	44
00024	00045	12
00024	00047	276
00024	00048	292
00024	00049	20
00024	00050	124
00024	00052	12
00024	00053	36
00024	00054	32
00024	00055	24
00024	00056	36
00024	00057	24
00024	00058	40
00024	00059	20
00024	00060	84
00025	00001	56
00025	00002	32
00025	00003	44
00025	00004	48
00025	00005	32
00025	00006	32
00025	00007	12
00025	00008	32
00025	00009	16
00025	00010	24
00025	00011	52
00025	00012	44
00025	00013	68
00025	00014	12
00025	00015	16
00025	00016	8
00025	00017	4
00025	00018	24
00025	00019	20
00025	00020	16
00025	00021	16
00025	00022	16
00025	00023	28
00025	00024	24
00025	00025	92
00025	00026	20
00025	00027	8
00025	00028	12
00025	00031	4
00025	00033	20
00025	00034	12
00025	00035	8
00025	00036	16
00025	00037	24
00025	00038	4
00025	00040	16
00025	00041	4
00025	00042	8
00025	00043	8
00025	00047	132
00025	00048	144
00025	00050	104
00025	00052	8
00025	00053	36
00025	00054	24
00025	00055	12
00025	00056	48
00025	00057	28
00025	00059	8
00025	00060	52
00026	00001	16
00026	00002	24
00026	00003	20
00026	00005	4
00026	00006	8
00026	00007	4
00026	00008	8
00026	00010	8
00026	00011	16
00026	00012	16
00026	00013	24
00026	00014	4
00026	00015	4
00026	00016	16
00026	00017	4
00026	00018	4
00026	00019	24
00026	00021	8
00026	00022	4
00026	00023	8
00026	00024	12
00026	00025	4
00026	00026	56
00026	00027	4
00026	00028	28
00026	00034	12
00026	00035	8
00026	00036	4
00026	00037	4
00026	00038	12
00026	00041	4
00026	00043	8
00026	00045	4
00026	00047	44
00026	00048	64
00026	00049	4
00026	00050	40
00026	00051	4
00026	00052	4
00026	00053	8
00026	00054	4
00026	00055	4
00026	00056	8
00026	00057	4
00026	00059	4
00026	00060	12
00027	00001	72
00027	00002	40
00027	00003	32
00027	00004	28
00027	00005	20
00027	00006	28
00027	00007	8
00027	00008	36
00027	00009	16
00027	00010	20
00027	00011	60
00027	00012	48
00027	00013	44
00027	00014	4
00027	00015	12
00027	00016	24
00027	00017	12
00027	00018	32
00027	00019	20
00027	00020	20
00027	00021	12
00027	00022	8
00027	00023	8
00027	00024	28
00027	00025	24
00027	00027	92
00027	00028	24
00027	00029	4
00027	00033	8
00027	00034	16
00027	00035	4
00027	00036	4
00027	00037	12
00027	00038	16
00027	00040	12
00027	00041	20
00027	00042	4
00027	00043	4
00027	00045	8
00027	00046	8
00027	00047	72
00027	00048	76
00027	00049	4
00027	00050	84
00027	00051	8
00027	00053	12
00027	00054	12
00027	00055	4
00027	00056	20
00027	00057	12
00027	00058	12
00027	00060	24
00028	00001	88
00028	00002	80
00028	00003	60
00028	00004	36
00028	00005	48
00028	00006	76
00028	00007	12
00028	00008	72
00028	00009	8
00028	00010	28
00028	00011	56
00028	00012	20
00028	00013	32
00028	00014	8
00028	00015	48
00028	00016	32
00028	00017	24
00028	00018	48
00028	00019	16
00028	00020	20
00028	00021	8
00028	00022	20
00028	00023	8
00028	00024	8
00028	00025	20
00028	00026	28
00028	00027	4
00028	00028	200
00028	00029	36
00028	00030	4
00028	00031	8
00028	00032	8
00028	00033	8
00028	00035	32
00028	00036	24
00028	00037	28
00028	00038	8
00028	00039	4
00028	00040	4
00028	00041	16
00028	00042	8
00028	00043	4
00028	00044	8
00028	00047	112
00028	00048	88
00028	00049	8
00028	00050	140
00028	00051	48
00028	00052	12
00028	00053	16
00028	00054	64
00028	00055	16
00028	00056	68
00028	00057	12
00028	00058	8
00028	00059	16
00028	00060	96
00029	00001	24
00029	00002	36
00029	00003	24
00029	00004	16
00029	00005	36
00029	00006	36
00029	00007	4
00029	00008	16
00029	00009	20
00029	00010	24
00029	00011	32
00029	00012	12
00029	00013	4
00029	00014	4
00029	00015	24
00029	00016	28
00029	00017	8
00029	00018	28
00029	00019	12
00029	00020	8
00029	00021	8
00029	00022	8
00029	00023	12
00029	00024	4
00029	00025	12
00029	00026	8
00029	00027	8
00029	00028	56
00029	00029	72
00029	00030	12
00029	00031	4
00029	00032	8
00029	00033	12
00029	00034	24
00029	00035	16
00029	00036	24
00029	00037	32
00029	00038	4
00029	00039	4
00029	00040	20
00029	00042	8
00029	00043	4
00029	00046	8
00029	00047	72
00029	00048	32
00029	00050	176
00029	00051	4
00029	00052	20
00029	00053	24
00029	00054	24
00029	00055	4
00029	00056	64
00029	00057	4
00029	00058	8
00029	00059	36
00029	00060	36
00030	00001	20
00030	00002	40
00030	00003	32
00030	00004	16
00030	00005	4
00030	00006	28
00030	00008	20
00030	00011	20
00030	00012	20
00030	00013	4
00030	00014	8
00030	00015	4
00030	00016	8
00030	00017	12
00030	00018	12
00030	00019	12
00030	00022	4
00030	00023	4
00030	00024	4
00030	00026	4
00030	00027	8
00030	00028	36
00030	00030	100
00030	00031	8
00030	00032	8
00030	00033	12
00030	00034	24
00030	00035	8
00030	00037	4
00030	00038	8
00030	00039	4
00030	00040	8
00030	00042	4
00030	00043	12
00030	00045	8
00030	00047	24
00030	00048	24
00030	00049	4
00030	00050	64
00030	00051	16
00030	00054	20
00030	00055	8
00030	00056	16
00030	00057	4
00030	00058	20
00030	00059	8
00030	00060	60
00031	00001	32
00031	00002	20
00031	00003	20
00031	00004	16
00031	00005	8
00031	00006	20
00031	00007	4
00031	00008	4
00031	00010	8
00031	00011	24
00031	00012	12
00031	00013	24
00031	00015	16
00031	00016	8
00031	00017	4
00031	00018	8
00031	00019	12
00031	00020	4
00031	00021	4
00031	00022	8
00031	00023	4
00031	00025	16
00031	00026	4
00031	00028	20
00031	00029	12
00031	00031	56
00031	00033	24
00031	00034	12
00031	00035	8
00031	00036	12
00031	00037	4
00031	00040	4
00031	00047	8
00031	00048	8
00031	00050	52
00031	00051	8
00031	00052	8
00031	00053	20
00031	00054	20
00031	00055	4
00031	00056	12
00031	00057	8
00031	00059	12
00031	00060	40
00032	00001	44
00032	00002	28
00032	00003	24
00032	00004	12
00032	00005	24
00032	00006	24
00032	00008	4
00032	00009	12
00032	00010	20
00032	00011	32
00032	00012	16
00032	00013	12
00032	00015	16
00032	00016	24
00032	00017	8
00032	00018	20
00032	00019	20
00032	00020	12
00032	00021	8
00032	00022	12
00032	00023	20
00032	00024	4
00032	00026	4
00032	00028	16
00032	00029	8
00032	00030	24
00032	00031	12
00032	00032	56
00032	00033	8
00032	00034	24
00032	00035	24
00032	00036	8
00032	00037	48
00032	00038	4
00032	00040	16
00032	00041	12
00032	00043	4
00032	00044	4
00032	00045	16
00032	00046	8
00032	00047	80
00032	00048	20
00032	00050	64
00032	00051	8
00032	00052	12
00032	00053	20
00032	00054	36
00032	00055	4
00032	00056	16
00032	00057	12
00032	00058	16
00032	00059	4
00032	00060	16
00033	00001	44
00033	00002	28
00033	00003	8
00033	00004	40
00033	00005	16
00033	00006	48
00033	00007	8
00033	00008	32
00033	00009	8
00033	00010	12
00033	00011	32
00033	00012	28
00033	00013	16
00033	00015	4
00033	00016	56
00033	00017	16
00033	00018	36
00033	00019	8
00033	00020	12
00033	00021	4
00033	00022	20
00033	00023	16
00033	00025	8
00033	00026	8
00033	00027	8
00033	00028	32
00033	00030	4
00033	00031	12
00033	00033	84
00033	00034	12
00033	00035	24
00033	00037	12
00033	00038	8
00033	00040	20
00033	00042	4
00033	00043	8
00033	00044	4
00033	00045	8
00033	00047	60
00033	00048	16
00033	00050	92
00033	00051	4
00033	00053	4
00033	00054	36
00033	00055	12
00033	00056	44
00033	00057	16
00033	00058	4
00033	00059	8
00033	00060	68
00034	00001	36
00034	00002	36
00034	00003	40
